"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","25","Поиск организаций типа ""Бюро кредитных историй"" со статусом вида деятельности Со статусом вида деятельности ""Все"" должен показать не пустой список","","Mon Dec 09 07:45:32 GMT 2024","broken","Mon Dec 09 07:45:32 GMT 2024","","Поиск организаций, участников финансового рынка","ru.cbr.tests.FinOrgTests","searchFinOrgWithFilterByStatusTest"
"","17","Проверка заголовков верхнего уровня","","Mon Dec 09 07:45:33 GMT 2024","broken","Mon Dec 09 07:45:33 GMT 2024","","Проверка страницы ""Карта сайта""","ru.cbr.tests.SiteMapTests","mainGroupsTest"
"","13","В боковом меню 6 общих ссылок работают При клике на""Карта сайта"" переходит на cbr.ru/sitemap","","Mon Dec 09 07:45:33 GMT 2024","broken","Mon Dec 09 07:45:33 GMT 2024","","Проверка бокового меню","ru.cbr.tests.OffsetMenuTests","offsetMenuQuickLinksTest"
"","16","Поиск по региону организаций типа ""Микрофинансовые организации"" со статусом ""Действует"" По региону ""город Москва"" должен показать не пустой список","","Mon Dec 09 07:45:32 GMT 2024","broken","Mon Dec 09 07:45:32 GMT 2024","","Поиск организаций, участников финансового рынка","ru.cbr.tests.FinOrgTests","searchFinOrgWithFilterByRegionTest"
"","26","Поиск по региону организаций типа ""Микрофинансовые организации"" со статусом ""Действует"" По региону ""город Санкт-Петербург"" должен показать не пустой список","","Mon Dec 09 07:45:32 GMT 2024","broken","Mon Dec 09 07:45:32 GMT 2024","","Поиск организаций, участников финансового рынка","ru.cbr.tests.FinOrgTests","searchFinOrgWithFilterByRegionTest"
"","12","В боковом меню 6 общих ссылок работают При клике на""Новости"" переходит на cbr.ru/news","","Mon Dec 09 07:45:33 GMT 2024","broken","Mon Dec 09 07:45:33 GMT 2024","","Проверка бокового меню","ru.cbr.tests.OffsetMenuTests","offsetMenuQuickLinksTest"
"","24","В боковом меню 6 общих ссылок работают При клике на""Контактная информация"" переходит на cbr.ru/contacts","","Mon Dec 09 07:45:33 GMT 2024","broken","Mon Dec 09 07:45:33 GMT 2024","","Проверка бокового меню","ru.cbr.tests.OffsetMenuTests","offsetMenuQuickLinksTest"
"","19","Поиск по региону организаций типа ""Микрофинансовые организации"" со статусом ""Действует"" По региону ""Амурская область"" должен показать не пустой список","","Mon Dec 09 07:45:32 GMT 2024","broken","Mon Dec 09 07:45:32 GMT 2024","","Поиск организаций, участников финансового рынка","ru.cbr.tests.FinOrgTests","searchFinOrgWithFilterByRegionTest"
"","12","Быстрый поиск на главной странице","","Mon Dec 09 07:45:33 GMT 2024","broken","Mon Dec 09 07:45:33 GMT 2024","","Проверка шапки сайта (верхний блок)","ru.cbr.tests.HeaderBlockTests","quickSearchTest"
"","21","Переключение языка (RU -> EN, EN -> RU)","","Mon Dec 09 07:45:33 GMT 2024","broken","Mon Dec 09 07:45:33 GMT 2024","","Проверка шапки сайта (верхний блок)","ru.cbr.tests.HeaderBlockTests","switchLocaleTest"
"","43","Поиск по региону организаций типа ""Микрофинансовые организации"" со статусом ""Действует"" По региону ""Ямало-Ненецкий автономный округ"" должен показать не пустой список","","Mon Dec 09 07:45:32 GMT 2024","broken","Mon Dec 09 07:45:32 GMT 2024","","Поиск организаций, участников финансового рынка","ru.cbr.tests.FinOrgTests","searchFinOrgWithFilterByRegionTest"
"","10","В боковом меню 6 общих ссылок работают При клике на""Меры защиты финансового рынка"" переходит на cbr.ru/support_measures","","Mon Dec 09 07:45:33 GMT 2024","broken","Mon Dec 09 07:45:33 GMT 2024","","Проверка бокового меню","ru.cbr.tests.OffsetMenuTests","offsetMenuQuickLinksTest"
"","15","Поиск организаций по неполному названию Запрос ""Петрокоммерц"" должен найти компанию ОАО Банк ""Петрокоммерц"" (ИНН/ОГРН 7707284568/1027739340584). Статус - Не действует","","Mon Dec 09 07:45:32 GMT 2024","broken","Mon Dec 09 07:45:32 GMT 2024","","Поиск организаций, участников финансового рынка","ru.cbr.tests.FinOrgTests","checkByPartialNameOfTheOrganizationTest"
