"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2447","Поиск по региону организаций типа ""Микрофинансовые организации"" со статусом ""действующий"" По региону ""Рязанская область"" должен показать не пустой список","","Sat Nov 09 20:26:06 GMT 2024","passed","Sat Nov 09 20:26:08 GMT 2024","","Поиск организаций, участников финансового рынка","ru.cbr.tests.FinOrgTests","searchFinOrgWithFilterByRegionTest"
"","2543","Поиск по региону организаций типа ""Микрофинансовые организации"" со статусом ""действующий"" По региону ""Республика Алтай"" должен показать не пустой список","","Sat Nov 09 20:25:20 GMT 2024","passed","Sat Nov 09 20:25:22 GMT 2024","","Поиск организаций, участников финансового рынка","ru.cbr.tests.FinOrgTests","searchFinOrgWithFilterByRegionTest"
"","3693","В боковом меню 6 общих ссылок работают При клике на""Решения Банка России"" переходит на cbr.ru/rbr","","Sat Nov 09 20:27:50 GMT 2024","passed","Sat Nov 09 20:27:54 GMT 2024","","Проверка бокового меню","ru.cbr.tests.OffsetMenuTests","offsetMenuQuickLinksTest"
"","2376","Поиск по региону организаций типа ""Микрофинансовые организации"" со статусом ""действующий"" По региону ""Камчатский край"" должен показать не пустой список","","Sat Nov 09 20:24:11 GMT 2024","passed","Sat Nov 09 20:24:14 GMT 2024","","Поиск организаций, участников финансового рынка","ru.cbr.tests.FinOrgTests","searchFinOrgWithFilterByRegionTest"
"","2513","Поиск по региону организаций типа ""Микрофинансовые организации"" со статусом ""действующий"" По региону ""Тверская область"" должен показать не пустой список","","Sat Nov 09 20:26:26 GMT 2024","passed","Sat Nov 09 20:26:29 GMT 2024","","Поиск организаций, участников финансового рынка","ru.cbr.tests.FinOrgTests","searchFinOrgWithFilterByRegionTest"
"","2558","Поиск по региону организаций типа ""Микрофинансовые организации"" со статусом ""действующий"" По региону ""Республика Крым"" должен показать не пустой список","","Sat Nov 09 20:25:41 GMT 2024","passed","Sat Nov 09 20:25:44 GMT 2024","","Поиск организаций, участников финансового рынка","ru.cbr.tests.FinOrgTests","searchFinOrgWithFilterByRegionTest"
"","2935","Поиск по региону организаций типа ""Микрофинансовые организации"" со статусом ""действующий"" По региону ""Пермский край"" должен показать не пустой список","","Sat Nov 09 20:25:07 GMT 2024","passed","Sat Nov 09 20:25:10 GMT 2024","","Поиск организаций, участников финансового рынка","ru.cbr.tests.FinOrgTests","searchFinOrgWithFilterByRegionTest"
"","2320","Поиск по региону организаций типа ""Микрофинансовые организации"" со статусом ""действующий"" По региону ""Краснодарский край"" должен показать не пустой список","","Sat Nov 09 20:24:22 GMT 2024","passed","Sat Nov 09 20:24:24 GMT 2024","","Поиск организаций, участников финансового рынка","ru.cbr.tests.FinOrgTests","searchFinOrgWithFilterByRegionTest"
"","2659","Поиск по региону организаций типа ""Микрофинансовые организации"" со статусом ""действующий"" По региону ""Ростовская область"" должен показать не пустой список","","Sat Nov 09 20:26:03 GMT 2024","passed","Sat Nov 09 20:26:06 GMT 2024","","Поиск организаций, участников финансового рынка","ru.cbr.tests.FinOrgTests","searchFinOrgWithFilterByRegionTest"
"","2728","Поиск по региону организаций типа ""Микрофинансовые организации"" со статусом ""действующий"" По региону ""Республика Дагестан"" должен показать не пустой список","","Sat Nov 09 20:25:28 GMT 2024","passed","Sat Nov 09 20:25:30 GMT 2024","","Поиск организаций, участников финансового рынка","ru.cbr.tests.FinOrgTests","searchFinOrgWithFilterByRegionTest"
"","2162","Поиск по региону организаций типа ""Микрофинансовые организации"" со статусом ""действующий"" По региону ""Донецкая Народная Республика"" должен показать не пустой список","","Sat Nov 09 20:23:52 GMT 2024","passed","Sat Nov 09 20:23:54 GMT 2024","","Поиск организаций, участников финансового рынка","ru.cbr.tests.FinOrgTests","searchFinOrgWithFilterByRegionTest"
"","2426","Поиск по региону организаций типа ""Микрофинансовые организации"" со статусом ""действующий"" По региону ""Сахалинская область"" должен показать не пустой список","","Sat Nov 09 20:26:13 GMT 2024","passed","Sat Nov 09 20:26:16 GMT 2024","","Поиск организаций, участников финансового рынка","ru.cbr.tests.FinOrgTests","searchFinOrgWithFilterByRegionTest"
"","8050","Поиск по региону организаций типа ""Микрофинансовые организации"" со статусом ""действующий"" По региону ""Алтайский край"" должен показать не пустой список","","Sat Nov 09 20:23:20 GMT 2024","passed","Sat Nov 09 20:23:28 GMT 2024","","Поиск организаций, участников финансового рынка","ru.cbr.tests.FinOrgTests","searchFinOrgWithFilterByRegionTest"
"","1057","Проверка номеров телефонов в футере Телефон 8 800 300-30-00 есть","","Sat Nov 09 20:27:30 GMT 2024","passed","Sat Nov 09 20:27:31 GMT 2024","","Проверка футера сайта (нижний блок)","ru.cbr.tests.FooterBlockTests","footerPhoneNumberTest"
"","2534","Поиск по региону организаций типа ""Микрофинансовые организации"" со статусом ""действующий"" По региону ""Республика Хакасия"" должен показать не пустой список","","Sat Nov 09 20:26:00 GMT 2024","passed","Sat Nov 09 20:26:03 GMT 2024","","Поиск организаций, участников финансового рынка","ru.cbr.tests.FinOrgTests","searchFinOrgWithFilterByRegionTest"
"","2386","Поиск по региону организаций типа ""Микрофинансовые организации"" со статусом ""действующий"" По региону ""Курская область"" должен показать не пустой список","","Sat Nov 09 20:24:29 GMT 2024","passed","Sat Nov 09 20:24:32 GMT 2024","","Поиск организаций, участников финансового рынка","ru.cbr.tests.FinOrgTests","searchFinOrgWithFilterByRegionTest"
"","2049","Поиск по региону организаций типа ""Микрофинансовые организации"" со статусом ""действующий"" По региону ""Запорожская область"" должен показать не пустой список","","Sat Nov 09 20:23:58 GMT 2024","passed","Sat Nov 09 20:24:00 GMT 2024","","Поиск организаций, участников финансового рынка","ru.cbr.tests.FinOrgTests","searchFinOrgWithFilterByRegionTest"
"","3468","В боковом меню 6 общих ссылок работают При клике на""Новости"" переходит на cbr.ru/news","","Sat Nov 09 20:27:47 GMT 2024","passed","Sat Nov 09 20:27:50 GMT 2024","","Проверка бокового меню","ru.cbr.tests.OffsetMenuTests","offsetMenuQuickLinksTest"
"","2391","Проверка номеров телефонов в футере Телефон +7 499 300-30-00 есть","","Sat Nov 09 20:27:31 GMT 2024","passed","Sat Nov 09 20:27:33 GMT 2024","","Проверка футера сайта (нижний блок)","ru.cbr.tests.FooterBlockTests","footerPhoneNumberTest"
"","2738","Поиск по региону организаций типа ""Микрофинансовые организации"" со статусом ""действующий"" По региону ""Херсонская область"" должен показать не пустой список","","Sat Nov 09 20:26:50 GMT 2024","passed","Sat Nov 09 20:26:53 GMT 2024","","Поиск организаций, участников финансового рынка","ru.cbr.tests.FinOrgTests","searchFinOrgWithFilterByRegionTest"
"","3249","Поиск организаций по неполному названию Запрос ""Петрокоммерц"" должен найти компанию ОАО Банк ""Петрокоммерц"" (ИНН/ОГРН 7707284568/1027739340584). Статус - Не действует","","Sat Nov 09 20:27:18 GMT 2024","passed","Sat Nov 09 20:27:21 GMT 2024","","Поиск организаций, участников финансового рынка","ru.cbr.tests.FinOrgTests","checkByPartialNameOfTheOrganizationTest"
"","2621","Поиск по региону организаций типа ""Микрофинансовые организации"" со статусом ""действующий"" По региону ""Новгородская область"" должен показать не пустой список","","Sat Nov 09 20:24:52 GMT 2024","passed","Sat Nov 09 20:24:55 GMT 2024","","Поиск организаций, участников финансового рынка","ru.cbr.tests.FinOrgTests","searchFinOrgWithFilterByRegionTest"
"","2070","Поиск по региону организаций типа ""Микрофинансовые организации"" со статусом ""действующий"" По региону ""Вологодская область"" должен показать не пустой список","","Sat Nov 09 20:23:41 GMT 2024","passed","Sat Nov 09 20:23:43 GMT 2024","","Поиск организаций, участников финансового рынка","ru.cbr.tests.FinOrgTests","searchFinOrgWithFilterByRegionTest"
"","2301","Логотип кликабельный","","Sat Nov 09 20:27:43 GMT 2024","passed","Sat Nov 09 20:27:45 GMT 2024","","Проверка шапки сайта (верхний блок)","ru.cbr.tests.HeaderBlockTests","checkClickableLogoTest"
"","3001","Поиск по региону организаций типа ""Микрофинансовые организации"" со статусом ""действующий"" По региону ""Магаданская область"" должен показать не пустой список","","Sat Nov 09 20:24:39 GMT 2024","passed","Sat Nov 09 20:24:42 GMT 2024","","Поиск организаций, участников финансового рынка","ru.cbr.tests.FinOrgTests","searchFinOrgWithFilterByRegionTest"
"","3794","Поиск по региону организаций типа ""Микрофинансовые организации"" со статусом ""действующий"" По региону ""Приморский край"" должен показать не пустой список","","Sat Nov 09 20:25:10 GMT 2024","passed","Sat Nov 09 20:25:14 GMT 2024","","Поиск организаций, участников финансового рынка","ru.cbr.tests.FinOrgTests","searchFinOrgWithFilterByRegionTest"
