"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","458","Поиск по региону организаций типа ""Микрофинансовые организации"" со статусом ""Действует"" По региону ""Алтайский край"" должен показать не пустой список","","Sun Dec 01 15:24:43 GMT 2024","broken","Sun Dec 01 15:24:44 GMT 2024","","Поиск организаций, участников финансового рынка","ru.cbr.tests.FinOrgTests","searchFinOrgWithFilterByRegionTest"
"","32","В боковом меню 6 общих ссылок работают При клике на""Решения Банка России"" переходит на cbr.ru/rbr","","Sun Dec 01 15:24:45 GMT 2024","broken","Sun Dec 01 15:24:45 GMT 2024","","Проверка бокового меню","ru.cbr.tests.OffsetMenuTests","offsetMenuQuickLinksTest"
"","50","Поиск организаций по неполному названию Запрос ""ВТБ"" должен найти компанию Банк ВТБ (ПАО) (ИНН/ОГРН 7702070139/1027739609391). Статус - Действует","","Sun Dec 01 15:24:44 GMT 2024","broken","Sun Dec 01 15:24:45 GMT 2024","","Поиск организаций, участников финансового рынка","ru.cbr.tests.FinOrgTests","checkByPartialNameOfTheOrganizationTest"
"","31","Поиск организаций типа ""Бюро кредитных историй"" со статусом вида деятельности Со статусом вида деятельности ""Действует"" должен показать не пустой список","","Sun Dec 01 15:24:45 GMT 2024","broken","Sun Dec 01 15:24:45 GMT 2024","","Поиск организаций, участников финансового рынка","ru.cbr.tests.FinOrgTests","searchFinOrgWithFilterByStatusTest"
"","17","Переключение языка (RU -> EN, EN -> RU)","","Sun Dec 01 15:24:45 GMT 2024","broken","Sun Dec 01 15:24:45 GMT 2024","","Проверка шапки сайта (верхний блок)","ru.cbr.tests.HeaderBlockTests","switchLocaleTest"
"","23","Проверка номеров телефонов в футере Телефон 300 есть","","Sun Dec 01 15:24:45 GMT 2024","broken","Sun Dec 01 15:24:45 GMT 2024","","Проверка футера сайта (нижний блок)","ru.cbr.tests.FooterBlockTests","footerPhoneNumberTest"
"","15","В боковом меню 6 общих ссылок работают При клике на""О сайте"" переходит на cbr.ru/about","","Sun Dec 01 15:24:45 GMT 2024","broken","Sun Dec 01 15:24:45 GMT 2024","","Проверка бокового меню","ru.cbr.tests.OffsetMenuTests","offsetMenuQuickLinksTest"
"","37","Поиск по региону организаций типа ""Микрофинансовые организации"" со статусом ""Действует"" По региону ""Ярославская область"" должен показать не пустой список","","Sun Dec 01 15:24:44 GMT 2024","broken","Sun Dec 01 15:24:44 GMT 2024","","Поиск организаций, участников финансового рынка","ru.cbr.tests.FinOrgTests","searchFinOrgWithFilterByRegionTest"
"","57","В боковом меню 6 общих ссылок работают При клике на""Новости"" переходит на cbr.ru/news","","Sun Dec 01 15:24:45 GMT 2024","broken","Sun Dec 01 15:24:45 GMT 2024","","Проверка бокового меню","ru.cbr.tests.OffsetMenuTests","offsetMenuQuickLinksTest"
"","54","Поиск по региону организаций типа ""Микрофинансовые организации"" со статусом ""Действует"" По региону ""Амурская область"" должен показать не пустой список","","Sun Dec 01 15:24:44 GMT 2024","broken","Sun Dec 01 15:24:44 GMT 2024","","Поиск организаций, участников финансового рынка","ru.cbr.tests.FinOrgTests","searchFinOrgWithFilterByRegionTest"
"","18","Проверка номеров телефонов в футере Телефон 8 800 300-30-00 есть","","Sun Dec 01 15:24:45 GMT 2024","broken","Sun Dec 01 15:24:45 GMT 2024","","Проверка футера сайта (нижний блок)","ru.cbr.tests.FooterBlockTests","footerPhoneNumberTest"
"","12","Проверка заголовков верхнего уровня","","Sun Dec 01 15:24:45 GMT 2024","broken","Sun Dec 01 15:24:45 GMT 2024","","Проверка страницы ""Карта сайта""","ru.cbr.tests.SiteMapTests","mainGroupsTest"
"","14","Поиск организаций по неполному названию Запрос ""Альфа-Банк"" должен найти компанию АО ""АЛЬФА-БАНК"" (ИНН/ОГРН 7728168971/1027700067328). Статус - Действует","","Sun Dec 01 15:24:44 GMT 2024","broken","Sun Dec 01 15:24:44 GMT 2024","","Поиск организаций, участников финансового рынка","ru.cbr.tests.FinOrgTests","checkByPartialNameOfTheOrganizationTest"
"","15","В боковом меню 6 общих ссылок работают При клике на""Карта сайта"" переходит на cbr.ru/sitemap","","Sun Dec 01 15:24:45 GMT 2024","broken","Sun Dec 01 15:24:45 GMT 2024","","Проверка бокового меню","ru.cbr.tests.OffsetMenuTests","offsetMenuQuickLinksTest"
"","40","Поиск по региону организаций типа ""Микрофинансовые организации"" со статусом ""Действует"" По региону ""Ямало-Ненецкий автономный округ"" должен показать не пустой список","","Sun Dec 01 15:24:44 GMT 2024","broken","Sun Dec 01 15:24:44 GMT 2024","","Поиск организаций, участников финансового рынка","ru.cbr.tests.FinOrgTests","searchFinOrgWithFilterByRegionTest"
"","87","Поиск по региону организаций типа ""Микрофинансовые организации"" со статусом ""Действует"" По региону ""Ненецкий автономный округ"" должен показать не пустой список","","Sun Dec 01 15:24:44 GMT 2024","broken","Sun Dec 01 15:24:44 GMT 2024","","Поиск организаций, участников финансового рынка","ru.cbr.tests.FinOrgTests","searchFinOrgWithFilterByRegionTest"
